Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,chl [mg m-3],depth [m],latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00]
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,255,B,2022-04-02T12:00:00,98.0,1.5,0,0.14875,1.54138,1.5,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,256,B,2022-04-02T12:00:00,98.25,1.5,0,0.15254,1.54138,1.5,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,257,B,2022-04-02T12:00:00,98.5,1.5,0,0.16762,1.54138,1.5,98.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,258,B,2022-04-02T12:00:00,98.75,1.5,0,0.17886,1.54138,1.5,98.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,260,B,2022-04-02T12:00:00,97.5,1.75,0,0.14266,1.54138,1.75,97.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,261,B,2022-04-02T12:00:00,97.75,1.75,0,0.1456,1.54138,1.75,97.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,262,B,2022-04-02T12:00:00,98.0,1.75,0,0.15318,1.54138,1.75,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,263,B,2022-04-02T12:00:00,98.25,1.75,0,0.16001,1.54138,1.75,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,264,B,2022-04-02T12:00:00,98.5,1.75,0,0.18345,1.54138,1.75,98.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,267,B,2022-04-02T12:00:00,97.5,2.0,0,0.14341,1.54138,2.0,97.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,268,B,2022-04-02T12:00:00,97.75,2.0,0,0.15105,1.54138,2.0,97.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,269,B,2022-04-02T12:00:00,98.0,2.0,0,0.16987,1.54138,2.0,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,270,B,2022-04-02T12:00:00,98.25,2.0,0,0.2012,1.54138,2.0,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,274,B,2022-04-02T12:00:00,97.5,2.25,0,0.14806,1.54138,2.25,97.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,275,B,2022-04-02T12:00:00,97.75,2.25,0,0.17665,1.54138,2.25,97.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,281,B,2022-04-02T12:00:00,97.5,0.5,0,0.13282,2.64567,0.5,97.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,282,B,2022-04-02T12:00:00,97.75,0.5,0,0.13813,2.64567,0.5,97.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,283,B,2022-04-02T12:00:00,98.0,0.5,0,0.13887,2.64567,0.5,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,284,B,2022-04-02T12:00:00,98.25,0.5,0,0.14411,2.64567,0.5,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,285,B,2022-04-02T12:00:00,98.5,0.5,0,0.14937,2.64567,0.5,98.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,286,B,2022-04-02T12:00:00,98.75,0.5,0,0.1597,2.64567,0.5,98.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,287,B,2022-04-02T12:00:00,99.0,0.5,0,0.22197,2.64567,0.5,99.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,288,B,2022-04-02T12:00:00,97.5,0.75,0,0.1397,2.64567,0.75,97.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,290,B,2022-04-02T12:00:00,98.0,0.75,0,0.14484,2.64567,0.75,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,291,B,2022-04-02T12:00:00,98.25,0.75,0,0.15057,2.64567,0.75,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,292,B,2022-04-02T12:00:00,98.5,0.75,0,0.15772,2.64567,0.75,98.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,293,B,2022-04-02T12:00:00,98.75,0.75,0,0.16863,2.64567,0.75,98.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,294,B,2022-04-02T12:00:00,99.0,0.75,0,0.19208,2.64567,0.75,99.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,297,B,2022-04-02T12:00:00,98.0,1.0,0,0.14774,2.64567,1.0,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,298,B,2022-04-02T12:00:00,98.25,1.0,0,0.15336,2.64567,1.0,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,299,B,2022-04-02T12:00:00,98.5,1.0,0,0.16104,2.64567,1.0,98.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,300,B,2022-04-02T12:00:00,98.75,1.0,0,0.17229,2.64567,1.0,98.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,303,B,2022-04-02T12:00:00,97.75,1.25,0,0.15133,2.64567,1.25,97.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,304,B,2022-04-02T12:00:00,98.0,1.25,0,0.14867,2.64567,1.25,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,305,B,2022-04-02T12:00:00,98.25,1.25,0,0.15245,2.64567,1.25,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,306,B,2022-04-02T12:00:00,98.5,1.25,0,0.16129,2.64567,1.25,98.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,307,B,2022-04-02T12:00:00,98.75,1.25,0,0.17035,2.64567,1.25,98.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,309,B,2022-04-02T12:00:00,97.5,1.5,0,0.14071,2.64567,1.5,97.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,310,B,2022-04-02T12:00:00,97.75,1.5,0,0.1414,2.64567,1.5,97.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,311,B,2022-04-02T12:00:00,98.0,1.5,0,0.14796,2.64567,1.5,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,312,B,2022-04-02T12:00:00,98.25,1.5,0,0.15146,2.64567,1.5,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,313,B,2022-04-02T12:00:00,98.5,1.5,0,0.16604,2.64567,1.5,98.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,314,B,2022-04-02T12:00:00,98.75,1.5,0,0.17601,2.64567,1.5,98.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,316,B,2022-04-02T12:00:00,97.5,1.75,0,0.14192,2.64567,1.75,97.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,317,B,2022-04-02T12:00:00,97.75,1.75,0,0.14478,2.64567,1.75,97.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,318,B,2022-04-02T12:00:00,98.0,1.75,0,0.15234,2.64567,1.75,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,319,B,2022-04-02T12:00:00,98.25,1.75,0,0.15911,2.64567,1.75,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,320,B,2022-04-02T12:00:00,98.5,1.75,0,0.18205,2.64567,1.75,98.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,323,B,2022-04-02T12:00:00,97.5,2.0,0,0.14238,2.64567,2.0,97.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,324,B,2022-04-02T12:00:00,97.75,2.0,0,0.14989,2.64567,2.0,97.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,325,B,2022-04-02T12:00:00,98.0,2.0,0,0.16849,2.64567,2.0,98.0,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,326,B,2022-04-02T12:00:00,98.25,2.0,0,0.19968,2.64567,2.0,98.25,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,330,B,2022-04-02T12:00:00,97.5,2.25,0,0.14656,2.64567,2.25,97.5,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,331,B,2022-04-02T12:00:00,97.75,2.25,0,0.17532,2.64567,2.25,97.75,633348
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,337,B,2022-04-03T12:00:00,97.5,0.5,0,0.13219,0.49402,0.5,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,338,B,2022-04-03T12:00:00,97.75,0.5,0,0.13916,0.49402,0.5,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,339,B,2022-04-03T12:00:00,98.0,0.5,0,0.13975,0.49402,0.5,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,340,B,2022-04-03T12:00:00,98.25,0.5,0,0.1515,0.49402,0.5,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,341,B,2022-04-03T12:00:00,98.5,0.5,0,0.15928,0.49402,0.5,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,342,B,2022-04-03T12:00:00,98.75,0.5,0,0.16585,0.49402,0.5,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,343,B,2022-04-03T12:00:00,99.0,0.5,0,0.23268,0.49402,0.5,99.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,344,B,2022-04-03T12:00:00,97.5,0.75,0,0.14005,0.49402,0.75,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,346,B,2022-04-03T12:00:00,98.0,0.75,0,0.14546,0.49402,0.75,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,347,B,2022-04-03T12:00:00,98.25,0.75,0,0.15672,0.49402,0.75,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,348,B,2022-04-03T12:00:00,98.5,0.75,0,0.16325,0.49402,0.75,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,349,B,2022-04-03T12:00:00,98.75,0.75,0,0.16755,0.49402,0.75,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,350,B,2022-04-03T12:00:00,99.0,0.75,0,0.19314,0.49402,0.75,99.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,353,B,2022-04-03T12:00:00,98.0,1.0,0,0.14736,0.49402,1.0,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,354,B,2022-04-03T12:00:00,98.25,1.0,0,0.15335,0.49402,1.0,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,355,B,2022-04-03T12:00:00,98.5,1.0,0,0.15566,0.49402,1.0,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,356,B,2022-04-03T12:00:00,98.75,1.0,0,0.16794,0.49402,1.0,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,359,B,2022-04-03T12:00:00,97.75,1.25,0,0.1502,0.49402,1.25,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,360,B,2022-04-03T12:00:00,98.0,1.25,0,0.14933,0.49402,1.25,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,361,B,2022-04-03T12:00:00,98.25,1.25,0,0.15156,0.49402,1.25,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,362,B,2022-04-03T12:00:00,98.5,1.25,0,0.15632,0.49402,1.25,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,363,B,2022-04-03T12:00:00,98.75,1.25,0,0.16829,0.49402,1.25,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,365,B,2022-04-03T12:00:00,97.5,1.5,0,0.14272,0.49402,1.5,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,366,B,2022-04-03T12:00:00,97.75,1.5,0,0.1422,0.49402,1.5,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,367,B,2022-04-03T12:00:00,98.0,1.5,0,0.14807,0.49402,1.5,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,368,B,2022-04-03T12:00:00,98.25,1.5,0,0.15199,0.49402,1.5,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,369,B,2022-04-03T12:00:00,98.5,1.5,0,0.16405,0.49402,1.5,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,370,B,2022-04-03T12:00:00,98.75,1.5,0,0.17643,0.49402,1.5,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,372,B,2022-04-03T12:00:00,97.5,1.75,0,0.14271,0.49402,1.75,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,373,B,2022-04-03T12:00:00,97.75,1.75,0,0.14548,0.49402,1.75,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,374,B,2022-04-03T12:00:00,98.0,1.75,0,0.15336,0.49402,1.75,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,375,B,2022-04-03T12:00:00,98.25,1.75,0,0.1613,0.49402,1.75,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,376,B,2022-04-03T12:00:00,98.5,1.75,0,0.18285,0.49402,1.75,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,379,B,2022-04-03T12:00:00,97.5,2.0,0,0.14242,0.49402,2.0,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,380,B,2022-04-03T12:00:00,97.75,2.0,0,0.1497,0.49402,2.0,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,381,B,2022-04-03T12:00:00,98.0,2.0,0,0.17157,0.49402,2.0,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,382,B,2022-04-03T12:00:00,98.25,2.0,0,0.20391,0.49402,2.0,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,386,B,2022-04-03T12:00:00,97.5,2.25,0,0.14601,0.49402,2.25,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,387,B,2022-04-03T12:00:00,97.75,2.25,0,0.17619,0.49402,2.25,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,393,B,2022-04-03T12:00:00,97.5,0.5,0,0.132,1.54138,0.5,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,394,B,2022-04-03T12:00:00,97.75,0.5,0,0.139,1.54138,0.5,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,395,B,2022-04-03T12:00:00,98.0,0.5,0,0.13939,1.54138,0.5,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,396,B,2022-04-03T12:00:00,98.25,0.5,0,0.1511,1.54138,0.5,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,397,B,2022-04-03T12:00:00,98.5,0.5,0,0.15876,1.54138,0.5,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,398,B,2022-04-03T12:00:00,98.75,0.5,0,0.16522,1.54138,0.5,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,399,B,2022-04-03T12:00:00,99.0,0.5,0,0.23125,1.54138,0.5,99.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,400,B,2022-04-03T12:00:00,97.5,0.75,0,0.13986,1.54138,0.75,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,402,B,2022-04-03T12:00:00,98.0,0.75,0,0.14477,1.54138,0.75,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,403,B,2022-04-03T12:00:00,98.25,0.75,0,0.15611,1.54138,0.75,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,404,B,2022-04-03T12:00:00,98.5,0.75,0,0.16263,1.54138,0.75,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,405,B,2022-04-03T12:00:00,98.75,0.75,0,0.16692,1.54138,0.75,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,406,B,2022-04-03T12:00:00,99.0,0.75,0,0.19264,1.54138,0.75,99.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,409,B,2022-04-03T12:00:00,98.0,1.0,0,0.14682,1.54138,1.0,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,410,B,2022-04-03T12:00:00,98.25,1.0,0,0.15281,1.54138,1.0,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,411,B,2022-04-03T12:00:00,98.5,1.0,0,0.1552,1.54138,1.0,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,412,B,2022-04-03T12:00:00,98.75,1.0,0,0.16735,1.54138,1.0,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,415,B,2022-04-03T12:00:00,97.75,1.25,0,0.14977,1.54138,1.25,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,416,B,2022-04-03T12:00:00,98.0,1.25,0,0.14881,1.54138,1.25,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,417,B,2022-04-03T12:00:00,98.25,1.25,0,0.15109,1.54138,1.25,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,418,B,2022-04-03T12:00:00,98.5,1.25,0,0.15579,1.54138,1.25,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,419,B,2022-04-03T12:00:00,98.75,1.25,0,0.16759,1.54138,1.25,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,421,B,2022-04-03T12:00:00,97.5,1.5,0,0.14243,1.54138,1.5,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,422,B,2022-04-03T12:00:00,97.75,1.5,0,0.14181,1.54138,1.5,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,423,B,2022-04-03T12:00:00,98.0,1.5,0,0.14764,1.54138,1.5,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,424,B,2022-04-03T12:00:00,98.25,1.5,0,0.15155,1.54138,1.5,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,425,B,2022-04-03T12:00:00,98.5,1.5,0,0.16353,1.54138,1.5,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,426,B,2022-04-03T12:00:00,98.75,1.5,0,0.17581,1.54138,1.5,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,428,B,2022-04-03T12:00:00,97.5,1.75,0,0.14224,1.54138,1.75,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,429,B,2022-04-03T12:00:00,97.75,1.75,0,0.14502,1.54138,1.75,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,430,B,2022-04-03T12:00:00,98.0,1.75,0,0.15286,1.54138,1.75,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,431,B,2022-04-03T12:00:00,98.25,1.75,0,0.16082,1.54138,1.75,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,432,B,2022-04-03T12:00:00,98.5,1.75,0,0.18223,1.54138,1.75,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,435,B,2022-04-03T12:00:00,97.5,2.0,0,0.14191,1.54138,2.0,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,436,B,2022-04-03T12:00:00,97.75,2.0,0,0.14918,1.54138,2.0,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,437,B,2022-04-03T12:00:00,98.0,2.0,0,0.17092,1.54138,2.0,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,438,B,2022-04-03T12:00:00,98.25,2.0,0,0.20312,1.54138,2.0,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,442,B,2022-04-03T12:00:00,97.5,2.25,0,0.14551,1.54138,2.25,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,443,B,2022-04-03T12:00:00,97.75,2.25,0,0.17562,1.54138,2.25,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,449,B,2022-04-03T12:00:00,97.5,0.5,0,0.13167,2.64567,0.5,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,450,B,2022-04-03T12:00:00,97.75,0.5,0,0.13873,2.64567,0.5,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,451,B,2022-04-03T12:00:00,98.0,0.5,0,0.1387,2.64567,0.5,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,452,B,2022-04-03T12:00:00,98.25,0.5,0,0.15029,2.64567,0.5,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,453,B,2022-04-03T12:00:00,98.5,0.5,0,0.15731,2.64567,0.5,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,454,B,2022-04-03T12:00:00,98.75,0.5,0,0.16353,2.64567,0.5,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,455,B,2022-04-03T12:00:00,99.0,0.5,0,0.22803,2.64567,0.5,99.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,456,B,2022-04-03T12:00:00,97.5,0.75,0,0.13949,2.64567,0.75,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,458,B,2022-04-03T12:00:00,98.0,0.75,0,0.14347,2.64567,0.75,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,459,B,2022-04-03T12:00:00,98.25,0.75,0,0.15472,2.64567,0.75,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,460,B,2022-04-03T12:00:00,98.5,0.75,0,0.16085,2.64567,0.75,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,461,B,2022-04-03T12:00:00,98.75,0.75,0,0.16529,2.64567,0.75,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,462,B,2022-04-03T12:00:00,99.0,0.75,0,0.19153,2.64567,0.75,99.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,465,B,2022-04-03T12:00:00,98.0,1.0,0,0.14591,2.64567,1.0,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,466,B,2022-04-03T12:00:00,98.25,1.0,0,0.15181,2.64567,1.0,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,467,B,2022-04-03T12:00:00,98.5,1.0,0,0.15433,2.64567,1.0,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,468,B,2022-04-03T12:00:00,98.75,1.0,0,0.16621,2.64567,1.0,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,471,B,2022-04-03T12:00:00,97.75,1.25,0,0.14884,2.64567,1.25,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,472,B,2022-04-03T12:00:00,98.0,1.25,0,0.14771,2.64567,1.25,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,473,B,2022-04-03T12:00:00,98.25,1.25,0,0.1501,2.64567,1.25,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,474,B,2022-04-03T12:00:00,98.5,1.25,0,0.15471,2.64567,1.25,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,475,B,2022-04-03T12:00:00,98.75,1.25,0,0.16616,2.64567,1.25,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,477,B,2022-04-03T12:00:00,97.5,1.5,0,0.14173,2.64567,1.5,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,478,B,2022-04-03T12:00:00,97.75,1.5,0,0.14099,2.64567,1.5,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,479,B,2022-04-03T12:00:00,98.0,1.5,0,0.14669,2.64567,1.5,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,480,B,2022-04-03T12:00:00,98.25,1.5,0,0.15057,2.64567,1.5,98.25,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,481,B,2022-04-03T12:00:00,98.5,1.5,0,0.16242,2.64567,1.5,98.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,482,B,2022-04-03T12:00:00,98.75,1.5,0,0.17411,2.64567,1.5,98.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,484,B,2022-04-03T12:00:00,97.5,1.75,0,0.1411,2.64567,1.75,97.5,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,485,B,2022-04-03T12:00:00,97.75,1.75,0,0.1439,2.64567,1.75,97.75,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,486,B,2022-04-03T12:00:00,98.0,1.75,0,0.15163,2.64567,1.75,98.0,633372
global-analysis-forecast-bio-001-028-daily_1650863123357.nc,487,B,2022-04-03T12:00:00,98.25,1.75,0,0.15967,2.64567,1.75,98.25,633372
