Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,depth [m],latitude [degrees_north],longitude [degrees_east],thetao [degrees_C],time [hours since 1950-01-01 00:00:00]
global-analysis-forecast-phy-001-024_1650864189395.nc,25866,B,2022-04-21T12:00:00,97.91666,1.58333,0,1.54138,1.58333,97.91666,30.927549,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25867,B,2022-04-21T12:00:00,98.0,1.58333,0,1.54138,1.58333,98.0,30.930479,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25868,B,2022-04-21T12:00:00,98.08334,1.58333,0,1.54138,1.58333,98.08334,30.958312,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25869,B,2022-04-21T12:00:00,98.16666,1.58333,0,1.54138,1.58333,98.16666,30.98468,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25870,B,2022-04-21T12:00:00,98.25,1.58333,0,1.54138,1.58333,98.25,30.985412,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25871,B,2022-04-21T12:00:00,98.33334,1.58333,0,1.54138,1.58333,98.33334,30.972228,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25872,B,2022-04-21T12:00:00,98.41666,1.58333,0,1.54138,1.58333,98.41666,30.952452,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25873,B,2022-04-21T12:00:00,98.5,1.58333,0,1.54138,1.58333,98.5,30.902646,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25874,B,2022-04-21T12:00:00,98.58334,1.58333,0,1.54138,1.58333,98.58334,30.84991,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25875,B,2022-04-21T12:00:00,98.66666,1.58333,0,1.54138,1.58333,98.66666,30.794244,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25876,B,2022-04-21T12:00:00,98.75,1.58333,0,1.54138,1.58333,98.75,30.708548,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25881,B,2022-04-21T12:00:00,97.5,1.66667,0,1.54138,1.66667,97.5,30.95172,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25882,B,2022-04-21T12:00:00,97.58334,1.66667,0,1.54138,1.66667,97.58334,31.002991,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25883,B,2022-04-21T12:00:00,97.66666,1.66667,0,1.54138,1.66667,97.66666,31.026429,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25884,B,2022-04-21T12:00:00,97.75,1.66667,0,1.54138,1.66667,97.75,31.019837,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25885,B,2022-04-21T12:00:00,97.83334,1.66667,0,1.54138,1.66667,97.83334,30.991272,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25886,B,2022-04-21T12:00:00,97.91666,1.66667,0,1.54138,1.66667,97.91666,30.967101,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25887,B,2022-04-21T12:00:00,98.0,1.66667,0,1.54138,1.66667,98.0,30.952452,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25888,B,2022-04-21T12:00:00,98.08334,1.66667,0,1.54138,1.66667,98.08334,30.967833,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25889,B,2022-04-21T12:00:00,98.16666,1.66667,0,1.54138,1.66667,98.16666,30.97589,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25890,B,2022-04-21T12:00:00,98.25,1.66667,0,1.54138,1.66667,98.25,30.955382,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25891,B,2022-04-21T12:00:00,98.33334,1.66667,0,1.54138,1.66667,98.33334,30.959044,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25892,B,2022-04-21T12:00:00,98.41666,1.66667,0,1.54138,1.66667,98.41666,30.926817,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25893,B,2022-04-21T12:00:00,98.5,1.66667,0,1.54138,1.66667,98.5,30.947325,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25894,B,2022-04-21T12:00:00,98.58334,1.66667,0,1.54138,1.66667,98.58334,30.886532,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25895,B,2022-04-21T12:00:00,98.66666,1.66667,0,1.54138,1.66667,98.66666,30.904843,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25896,B,2022-04-21T12:00:00,98.75,1.66667,0,1.54138,1.66667,98.75,30.88873,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25901,B,2022-04-21T12:00:00,97.5,1.75,0,1.54138,1.75,97.5,31.067446,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25902,B,2022-04-21T12:00:00,97.58334,1.75,0,1.54138,1.75,97.58334,31.073305,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25903,B,2022-04-21T12:00:00,97.66666,1.75,0,1.54138,1.75,97.66666,31.08063,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25904,B,2022-04-21T12:00:00,97.75,1.75,0,1.54138,1.75,97.75,31.078433,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25905,B,2022-04-21T12:00:00,97.83334,1.75,0,1.54138,1.75,97.83334,31.041078,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25906,B,2022-04-21T12:00:00,97.91666,1.75,0,1.54138,1.75,97.91666,31.007385,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25907,B,2022-04-21T12:00:00,98.0,1.75,0,1.54138,1.75,98.0,30.978088,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25908,B,2022-04-21T12:00:00,98.08334,1.75,0,1.54138,1.75,98.08334,30.98468,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25909,B,2022-04-21T12:00:00,98.16666,1.75,0,1.54138,1.75,98.16666,30.970763,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25910,B,2022-04-21T12:00:00,98.25,1.75,0,1.54138,1.75,98.25,30.920225,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25911,B,2022-04-21T12:00:00,98.33334,1.75,0,1.54138,1.75,98.33334,30.90997,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25912,B,2022-04-21T12:00:00,98.41666,1.75,0,1.54138,1.75,98.41666,30.940733,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25913,B,2022-04-21T12:00:00,98.5,1.75,0,1.54138,1.75,98.5,30.97882,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25914,B,2022-04-21T12:00:00,98.58334,1.75,0,1.54138,1.75,98.58334,31.000793,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25915,B,2022-04-21T12:00:00,98.66666,1.75,0,1.54138,1.75,98.66666,30.94293,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25916,B,2022-04-21T12:00:00,98.75,1.75,0,1.54138,1.75,98.75,30.953917,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25921,B,2022-04-21T12:00:00,97.5,1.83333,0,1.54138,1.83333,97.5,31.102603,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25922,B,2022-04-21T12:00:00,97.58334,1.83333,0,1.54138,1.83333,97.58334,31.100406,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25923,B,2022-04-21T12:00:00,97.66666,1.83333,0,1.54138,1.83333,97.66666,31.11652,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25924,B,2022-04-21T12:00:00,97.75,1.83333,0,1.54138,1.83333,97.75,31.129704,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25925,B,2022-04-21T12:00:00,97.83334,1.83333,0,1.54138,1.83333,97.83334,31.079897,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25926,B,2022-04-21T12:00:00,97.91666,1.83333,0,1.54138,1.83333,97.91666,31.033021,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25927,B,2022-04-21T12:00:00,98.0,1.83333,0,1.54138,1.83333,98.0,30.997131,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25928,B,2022-04-21T12:00:00,98.08334,1.83333,0,1.54138,1.83333,98.08334,31.000793,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25929,B,2022-04-21T12:00:00,98.16666,1.83333,0,1.54138,1.83333,98.16666,30.986145,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25930,B,2022-04-21T12:00:00,98.25,1.83333,0,1.54138,1.83333,98.25,30.985412,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25931,B,2022-04-21T12:00:00,98.33334,1.83333,0,1.54138,1.83333,98.33334,30.986145,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25932,B,2022-04-21T12:00:00,98.41666,1.83333,0,1.54138,1.83333,98.41666,31.052797,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25933,B,2022-04-21T12:00:00,98.5,1.83333,0,1.54138,1.83333,98.5,31.157537,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25934,B,2022-04-21T12:00:00,98.58334,1.83333,0,1.54138,1.83333,98.58334,31.421949,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25941,B,2022-04-21T12:00:00,97.5,1.91667,0,1.54138,1.91667,97.5,31.10773,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25942,B,2022-04-21T12:00:00,97.58334,1.91667,0,1.54138,1.91667,97.58334,31.104801,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25943,B,2022-04-21T12:00:00,97.66666,1.91667,0,1.54138,1.91667,97.66666,31.123112,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25944,B,2022-04-21T12:00:00,97.75,1.91667,0,1.54138,1.91667,97.75,31.166326,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25945,B,2022-04-21T12:00:00,97.83334,1.91667,0,1.54138,1.91667,97.83334,31.117252,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25946,B,2022-04-21T12:00:00,97.91666,1.91667,0,1.54138,1.91667,97.91666,31.042543,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25947,B,2022-04-21T12:00:00,98.0,1.91667,0,1.54138,1.91667,98.0,30.993469,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25948,B,2022-04-21T12:00:00,98.08334,1.91667,0,1.54138,1.91667,98.08334,31.004456,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25949,B,2022-04-21T12:00:00,98.16666,1.91667,0,1.54138,1.91667,98.16666,31.020569,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25950,B,2022-04-21T12:00:00,98.25,1.91667,0,1.54138,1.91667,98.25,31.065981,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25951,B,2022-04-21T12:00:00,98.33334,1.91667,0,1.54138,1.91667,98.33334,31.106265,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25952,B,2022-04-21T12:00:00,98.41666,1.91667,0,1.54138,1.91667,98.41666,31.214667,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25953,B,2022-04-21T12:00:00,98.5,1.91667,0,1.54138,1.91667,98.5,31.493728,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25961,B,2022-04-21T12:00:00,97.5,2.0,0,1.54138,2.0,97.5,31.038148,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25962,B,2022-04-21T12:00:00,97.58334,2.0,0,1.54138,2.0,97.58334,31.075503,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25963,B,2022-04-21T12:00:00,97.66666,2.0,0,1.54138,2.0,97.66666,31.093814,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25964,B,2022-04-21T12:00:00,97.75,2.0,0,1.54138,2.0,97.75,31.159001,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25965,B,2022-04-21T12:00:00,97.83334,2.0,0,1.54138,2.0,97.83334,31.141423,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25966,B,2022-04-21T12:00:00,97.91666,2.0,0,1.54138,2.0,97.91666,31.063784,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25967,B,2022-04-21T12:00:00,98.0,2.0,0,1.54138,2.0,98.0,30.994201,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25968,B,2022-04-21T12:00:00,98.08334,2.0,0,1.54138,2.0,98.08334,31.004456,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25969,B,2022-04-21T12:00:00,98.16666,2.0,0,1.54138,2.0,98.16666,31.090152,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25970,B,2022-04-21T12:00:00,98.25,2.0,0,1.54138,2.0,98.25,31.219794,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25971,B,2022-04-21T12:00:00,98.33334,2.0,0,1.54138,2.0,98.33334,31.465163,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25972,B,2022-04-21T12:00:00,98.41666,2.0,0,1.54138,2.0,98.41666,31.525956,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25981,B,2022-04-21T12:00:00,97.5,2.08333,0,1.54138,2.08333,97.5,30.947325,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25982,B,2022-04-21T12:00:00,97.58334,2.08333,0,1.54138,2.08333,97.58334,31.032289,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25983,B,2022-04-21T12:00:00,97.66666,2.08333,0,1.54138,2.08333,97.66666,31.093081,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25984,B,2022-04-21T12:00:00,97.75,2.08333,0,1.54138,2.08333,97.75,31.123844,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25985,B,2022-04-21T12:00:00,97.83334,2.08333,0,1.54138,2.08333,97.83334,31.14655,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25986,B,2022-04-21T12:00:00,97.91666,2.08333,0,1.54138,2.08333,97.91666,31.091617,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25987,B,2022-04-21T12:00:00,98.0,2.08333,0,1.54138,2.08333,98.0,31.027894,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25988,B,2022-04-21T12:00:00,98.08334,2.08333,0,1.54138,2.08333,98.08334,31.063784,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25989,B,2022-04-21T12:00:00,98.16666,2.08333,0,1.54138,2.08333,98.16666,31.159734,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,25990,B,2022-04-21T12:00:00,98.25,2.08333,0,1.54138,2.08333,98.25,31.428541,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26001,B,2022-04-21T12:00:00,97.5,2.16667,0,1.54138,2.16667,97.5,30.900449,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26002,B,2022-04-21T12:00:00,97.58334,2.16667,0,1.54138,2.16667,97.58334,30.975158,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26003,B,2022-04-21T12:00:00,97.66666,2.16667,0,1.54138,2.16667,97.66666,31.141423,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26004,B,2022-04-21T12:00:00,97.75,2.16667,0,1.54138,2.16667,97.75,31.142155,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26005,B,2022-04-21T12:00:00,97.83334,2.16667,0,1.54138,2.16667,97.83334,31.189764,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26006,B,2022-04-21T12:00:00,97.91666,2.16667,0,1.54138,2.16667,97.91666,31.148015,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26007,B,2022-04-21T12:00:00,98.0,2.16667,0,1.54138,2.16667,98.0,31.145085,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26008,B,2022-04-21T12:00:00,98.08334,2.16667,0,1.54138,2.16667,98.08334,31.115787,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26009,B,2022-04-21T12:00:00,98.16666,2.16667,0,1.54138,2.16667,98.16666,31.062319,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26021,B,2022-04-21T12:00:00,97.5,2.25,0,1.54138,2.25,97.5,30.78106,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26022,B,2022-04-21T12:00:00,97.58334,2.25,0,1.54138,2.25,97.58334,30.87994,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26023,B,2022-04-21T12:00:00,97.66666,2.25,0,1.54138,2.25,97.66666,31.219794,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26024,B,2022-04-21T12:00:00,97.75,2.25,0,1.54138,2.25,97.75,31.243233,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26025,B,2022-04-21T12:00:00,97.83334,2.25,0,1.54138,2.25,97.83334,31.364086,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26026,B,2022-04-21T12:00:00,97.91666,2.25,0,1.54138,2.25,97.91666,31.420484,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26027,B,2022-04-21T12:00:00,98.0,2.25,0,1.54138,2.25,98.0,31.432203,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26041,B,2022-04-21T12:00:00,97.5,0.58333,0,2.64567,0.58333,97.5,30.45732,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26042,B,2022-04-21T12:00:00,97.58334,0.58333,0,2.64567,0.58333,97.58334,30.488083,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26043,B,2022-04-21T12:00:00,97.66666,0.58333,0,2.64567,0.58333,97.66666,30.497604,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26046,B,2022-04-21T12:00:00,97.91666,0.58333,0,2.64567,0.58333,97.91666,30.762017,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26047,B,2022-04-21T12:00:00,98.0,0.58333,0,2.64567,0.58333,98.0,30.765679,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26048,B,2022-04-21T12:00:00,98.08334,0.58333,0,2.64567,0.58333,98.08334,30.778863,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26049,B,2022-04-21T12:00:00,98.16666,0.58333,0,2.64567,0.58333,98.16666,30.810358,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26050,B,2022-04-21T12:00:00,98.25,0.58333,0,2.64567,0.58333,98.25,30.834529,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26051,B,2022-04-21T12:00:00,98.33334,0.58333,0,2.64567,0.58333,98.33334,30.841121,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26052,B,2022-04-21T12:00:00,98.41666,0.58333,0,2.64567,0.58333,98.41666,30.823542,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26053,B,2022-04-21T12:00:00,98.5,0.58333,0,2.64567,0.58333,98.5,30.781793,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26054,B,2022-04-21T12:00:00,98.58334,0.58333,0,2.64567,0.58333,98.58334,30.762017,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26055,B,2022-04-21T12:00:00,98.66666,0.58333,0,2.64567,0.58333,98.66666,30.728324,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26056,B,2022-04-21T12:00:00,98.75,0.58333,0,2.64567,0.58333,98.75,30.673391,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26057,B,2022-04-21T12:00:00,98.83334,0.58333,0,2.64567,0.58333,98.83334,30.614795,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26058,B,2022-04-21T12:00:00,98.91666,0.58333,0,2.64567,0.58333,98.91666,30.600146,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26059,B,2022-04-21T12:00:00,99.0,0.58333,0,2.64567,0.58333,99.0,30.623585,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26060,B,2022-04-21T12:00:00,99.08334,0.58333,0,2.64567,0.58333,99.08334,30.669729,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26061,B,2022-04-21T12:00:00,97.5,0.66667,0,2.64567,0.66667,97.5,30.467574,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26062,B,2022-04-21T12:00:00,97.58334,0.66667,0,2.64567,0.66667,97.58334,30.508591,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26063,B,2022-04-21T12:00:00,97.66666,0.66667,0,2.64567,0.66667,97.66666,30.499069,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26066,B,2022-04-21T12:00:00,97.91666,0.66667,0,2.64567,0.66667,97.91666,30.769341,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26067,B,2022-04-21T12:00:00,98.0,0.66667,0,2.64567,0.66667,98.0,30.775933,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26068,B,2022-04-21T12:00:00,98.08334,0.66667,0,2.64567,0.66667,98.08334,30.793512,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26069,B,2022-04-21T12:00:00,98.16666,0.66667,0,2.64567,0.66667,98.16666,30.812555,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26070,B,2022-04-21T12:00:00,98.25,0.66667,0,2.64567,0.66667,98.25,30.836726,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26071,B,2022-04-21T12:00:00,98.33334,0.66667,0,2.64567,0.66667,98.33334,30.843318,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26072,B,2022-04-21T12:00:00,98.41666,0.66667,0,2.64567,0.66667,98.41666,30.833064,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26073,B,2022-04-21T12:00:00,98.5,0.66667,0,2.64567,0.66667,98.5,30.798639,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26074,B,2022-04-21T12:00:00,98.58334,0.66667,0,2.64567,0.66667,98.58334,30.776666,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26075,B,2022-04-21T12:00:00,98.66666,0.66667,0,2.64567,0.66667,98.66666,30.748833,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26076,B,2022-04-21T12:00:00,98.75,0.66667,0,2.64567,0.66667,98.75,30.698294,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26077,B,2022-04-21T12:00:00,98.83334,0.66667,0,2.64567,0.66667,98.83334,30.626514,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26078,B,2022-04-21T12:00:00,98.91666,0.66667,0,2.64567,0.66667,98.91666,30.638966,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26079,B,2022-04-21T12:00:00,99.0,0.66667,0,2.64567,0.66667,99.0,30.699026,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26081,B,2022-04-21T12:00:00,97.5,0.75,0,2.64567,0.75,97.5,30.485153,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26082,B,2022-04-21T12:00:00,97.58334,0.75,0,2.64567,0.75,97.58334,30.542283,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26086,B,2022-04-21T12:00:00,97.91666,0.75,0,2.64567,0.75,97.91666,30.775201,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26087,B,2022-04-21T12:00:00,98.0,0.75,0,2.64567,0.75,98.0,30.791314,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26088,B,2022-04-21T12:00:00,98.08334,0.75,0,2.64567,0.75,98.08334,30.811823,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26089,B,2022-04-21T12:00:00,98.16666,0.75,0,2.64567,0.75,98.16666,30.823542,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26090,B,2022-04-21T12:00:00,98.25,0.75,0,2.64567,0.75,98.25,30.838191,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26091,B,2022-04-21T12:00:00,98.33334,0.75,0,2.64567,0.75,98.33334,30.84698,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26092,B,2022-04-21T12:00:00,98.41666,0.75,0,2.64567,0.75,98.41666,30.838923,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26093,B,2022-04-21T12:00:00,98.5,0.75,0,2.64567,0.75,98.5,30.806696,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26094,B,2022-04-21T12:00:00,98.58334,0.75,0,2.64567,0.75,98.58334,30.795709,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26095,B,2022-04-21T12:00:00,98.66666,0.75,0,2.64567,0.75,98.66666,30.767144,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26096,B,2022-04-21T12:00:00,98.75,0.75,0,2.64567,0.75,98.75,30.710013,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26097,B,2022-04-21T12:00:00,98.83334,0.75,0,2.64567,0.75,98.83334,30.622852,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26098,B,2022-04-21T12:00:00,98.91666,0.75,0,2.64567,0.75,98.91666,30.699026,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26099,B,2022-04-21T12:00:00,99.0,0.75,0,2.64567,0.75,99.0,30.738578,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26101,B,2022-04-21T12:00:00,97.5,0.83333,0,2.64567,0.83333,97.5,30.48735,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26102,B,2022-04-21T12:00:00,97.58334,0.83333,0,2.64567,0.83333,97.58334,30.52031,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26106,B,2022-04-21T12:00:00,97.91666,0.83333,0,2.64567,0.83333,97.91666,30.823542,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26107,B,2022-04-21T12:00:00,98.0,0.83333,0,2.64567,0.83333,98.0,30.805231,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26108,B,2022-04-21T12:00:00,98.08334,0.83333,0,2.64567,0.83333,98.08334,30.840388,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26109,B,2022-04-21T12:00:00,98.16666,0.83333,0,2.64567,0.83333,98.16666,30.840388,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26110,B,2022-04-21T12:00:00,98.25,0.83333,0,2.64567,0.83333,98.25,30.854305,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26111,B,2022-04-21T12:00:00,98.33334,0.83333,0,2.64567,0.83333,98.33334,30.863826,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26112,B,2022-04-21T12:00:00,98.41666,0.83333,0,2.64567,0.83333,98.41666,30.862362,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26113,B,2022-04-21T12:00:00,98.5,0.83333,0,2.64567,0.83333,98.5,30.838923,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26114,B,2022-04-21T12:00:00,98.58334,0.83333,0,2.64567,0.83333,98.58334,30.819147,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26115,B,2022-04-21T12:00:00,98.66666,0.83333,0,2.64567,0.83333,98.66666,30.78106,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26116,B,2022-04-21T12:00:00,98.75,0.83333,0,2.64567,0.83333,98.75,30.704886,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26117,B,2022-04-21T12:00:00,98.83334,0.83333,0,2.64567,0.83333,98.83334,30.624317,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26118,B,2022-04-21T12:00:00,98.91666,0.83333,0,2.64567,0.83333,98.91666,30.759819,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26119,B,2022-04-21T12:00:00,99.0,0.83333,0,2.64567,0.83333,99.0,30.738578,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26126,B,2022-04-21T12:00:00,97.91666,0.91667,0,2.64567,0.91667,97.91666,30.824274,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26127,B,2022-04-21T12:00:00,98.0,0.91667,0,2.64567,0.91667,98.0,30.866756,633804
global-analysis-forecast-phy-001-024_1650864189395.nc,26128,B,2022-04-21T12:00:00,98.08334,0.91667,0,2.64567,0.91667,98.08334,30.855037,633804
