Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,depth [m],latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00],uo [m s-1],vo [m s-1]
global-analysis-forecast-phy-001-024_1650864290144.nc,26323,B,2022-04-21T12:00:00,97.66666,1.75,0,2.64567,1.75,97.66666,633804,0.03357,-0.200201
global-analysis-forecast-phy-001-024_1650864290144.nc,26324,B,2022-04-21T12:00:00,97.75,1.75,0,2.64567,1.75,97.75,633804,0.036012,-0.166631
global-analysis-forecast-phy-001-024_1650864290144.nc,26325,B,2022-04-21T12:00:00,97.83334,1.75,0,2.64567,1.75,97.83334,633804,0.025636,-0.129398
global-analysis-forecast-phy-001-024_1650864290144.nc,26326,B,2022-04-21T12:00:00,97.91666,1.75,0,2.64567,1.75,97.91666,633804,0.003662,-0.092776
global-analysis-forecast-phy-001-024_1650864290144.nc,26327,B,2022-04-21T12:00:00,98.0,1.75,0,2.64567,1.75,98.0,633804,-0.021973,-0.063478
global-analysis-forecast-phy-001-024_1650864290144.nc,26328,B,2022-04-21T12:00:00,98.08334,1.75,0,2.64567,1.75,98.08334,633804,-0.037843,-0.037843
global-analysis-forecast-phy-001-024_1650864290144.nc,26329,B,2022-04-21T12:00:00,98.16666,1.75,0,2.64567,1.75,98.16666,633804,-0.039674,-0.014039
global-analysis-forecast-phy-001-024_1650864290144.nc,26330,B,2022-04-21T12:00:00,98.25,1.75,0,2.64567,1.75,98.25,633804,-0.03296,0.004883
global-analysis-forecast-phy-001-024_1650864290144.nc,26331,B,2022-04-21T12:00:00,98.33334,1.75,0,2.64567,1.75,98.33334,633804,-0.034181,0.020753
global-analysis-forecast-phy-001-024_1650864290144.nc,26332,B,2022-04-21T12:00:00,98.41666,1.75,0,2.64567,1.75,98.41666,633804,-0.045778,0.03296
global-analysis-forecast-phy-001-024_1650864290144.nc,26333,B,2022-04-21T12:00:00,98.5,1.75,0,2.64567,1.75,98.5,633804,-0.053102,0.040895
global-analysis-forecast-phy-001-024_1650864290144.nc,26334,B,2022-04-21T12:00:00,98.58334,1.75,0,2.64567,1.75,98.58334,633804,-0.051881,0.036012
global-analysis-forecast-phy-001-024_1650864290144.nc,26335,B,2022-04-21T12:00:00,98.66666,1.75,0,2.64567,1.75,98.66666,633804,-0.04883,0.027467
global-analysis-forecast-phy-001-024_1650864290144.nc,26336,B,2022-04-21T12:00:00,98.75,1.75,0,2.64567,1.75,98.75,633804,-0.046999,0.018311
global-analysis-forecast-phy-001-024_1650864290144.nc,26341,B,2022-04-21T12:00:00,97.5,1.83333,0,2.64567,1.83333,97.5,633804,-0.050661,-0.21485
global-analysis-forecast-phy-001-024_1650864290144.nc,26342,B,2022-04-21T12:00:00,97.58334,1.83333,0,2.64567,1.83333,97.58334,633804,-0.018311,-0.206305
global-analysis-forecast-phy-001-024_1650864290144.nc,26343,B,2022-04-21T12:00:00,97.66666,1.83333,0,2.64567,1.83333,97.66666,633804,0.006714,-0.194098
global-analysis-forecast-phy-001-024_1650864290144.nc,26344,B,2022-04-21T12:00:00,97.75,1.83333,0,2.64567,1.83333,97.75,633804,0.018311,-0.166021
global-analysis-forecast-phy-001-024_1650864290144.nc,26345,B,2022-04-21T12:00:00,97.83334,1.83333,0,2.64567,1.83333,97.83334,633804,0.01709,-0.13123
global-analysis-forecast-phy-001-024_1650864290144.nc,26346,B,2022-04-21T12:00:00,97.91666,1.83333,0,2.64567,1.83333,97.91666,633804,0.002441,-0.095218
global-analysis-forecast-phy-001-024_1650864290144.nc,26347,B,2022-04-21T12:00:00,98.0,1.83333,0,2.64567,1.83333,98.0,633804,-0.020753,-0.062258
global-analysis-forecast-phy-001-024_1650864290144.nc,26348,B,2022-04-21T12:00:00,98.08334,1.83333,0,2.64567,1.83333,98.08334,633804,-0.036622,-0.030519
global-analysis-forecast-phy-001-024_1650864290144.nc,26349,B,2022-04-21T12:00:00,98.16666,1.83333,0,2.64567,1.83333,98.16666,633804,-0.039674,0.001831
global-analysis-forecast-phy-001-024_1650864290144.nc,26350,B,2022-04-21T12:00:00,98.25,1.83333,0,2.64567,1.83333,98.25,633804,-0.037843,0.025636
global-analysis-forecast-phy-001-024_1650864290144.nc,26351,B,2022-04-21T12:00:00,98.33334,1.83333,0,2.64567,1.83333,98.33334,633804,-0.042726,0.035401
global-analysis-forecast-phy-001-024_1650864290144.nc,26352,B,2022-04-21T12:00:00,98.41666,1.83333,0,2.64567,1.83333,98.41666,633804,-0.051881,0.041505
global-analysis-forecast-phy-001-024_1650864290144.nc,26353,B,2022-04-21T12:00:00,98.5,1.83333,0,2.64567,1.83333,98.5,633804,-0.054933,0.045167
global-analysis-forecast-phy-001-024_1650864290144.nc,26354,B,2022-04-21T12:00:00,98.58334,1.83333,0,2.64567,1.83333,98.58334,633804,-0.052492,0.042726
global-analysis-forecast-phy-001-024_1650864290144.nc,26361,B,2022-04-21T12:00:00,97.5,1.91667,0,2.64567,1.91667,97.5,633804,-0.076296,-0.215461
global-analysis-forecast-phy-001-024_1650864290144.nc,26362,B,2022-04-21T12:00:00,97.58334,1.91667,0,2.64567,1.91667,97.58334,633804,-0.030519,-0.19776
global-analysis-forecast-phy-001-024_1650864290144.nc,26363,B,2022-04-21T12:00:00,97.66666,1.91667,0,2.64567,1.91667,97.66666,633804,0.0,-0.186163
global-analysis-forecast-phy-001-024_1650864290144.nc,26364,B,2022-04-21T12:00:00,97.75,1.91667,0,2.64567,1.91667,97.75,633804,0.012818,-0.159307
global-analysis-forecast-phy-001-024_1650864290144.nc,26365,B,2022-04-21T12:00:00,97.83334,1.91667,0,2.64567,1.91667,97.83334,633804,0.01587,-0.126957
global-analysis-forecast-phy-001-024_1650864290144.nc,26366,B,2022-04-21T12:00:00,97.91666,1.91667,0,2.64567,1.91667,97.91666,633804,0.008545,-0.093997
global-analysis-forecast-phy-001-024_1650864290144.nc,26367,B,2022-04-21T12:00:00,98.0,1.91667,0,2.64567,1.91667,98.0,633804,-0.009156,-0.059206
global-analysis-forecast-phy-001-024_1650864290144.nc,26368,B,2022-04-21T12:00:00,98.08334,1.91667,0,2.64567,1.91667,98.08334,633804,-0.025025,-0.022584
global-analysis-forecast-phy-001-024_1650864290144.nc,26369,B,2022-04-21T12:00:00,98.16666,1.91667,0,2.64567,1.91667,98.16666,633804,-0.036012,0.011597
global-analysis-forecast-phy-001-024_1650864290144.nc,26370,B,2022-04-21T12:00:00,98.25,1.91667,0,2.64567,1.91667,98.25,633804,-0.045778,0.031739
global-analysis-forecast-phy-001-024_1650864290144.nc,26371,B,2022-04-21T12:00:00,98.33334,1.91667,0,2.64567,1.91667,98.33334,633804,-0.052492,0.037233
global-analysis-forecast-phy-001-024_1650864290144.nc,26372,B,2022-04-21T12:00:00,98.41666,1.91667,0,2.64567,1.91667,98.41666,633804,-0.053102,0.041505
global-analysis-forecast-phy-001-024_1650864290144.nc,26373,B,2022-04-21T12:00:00,98.5,1.91667,0,2.64567,1.91667,98.5,633804,-0.054323,0.042726
global-analysis-forecast-phy-001-024_1650864290144.nc,26381,B,2022-04-21T12:00:00,97.5,2.0,0,2.64567,2.0,97.5,633804,-0.078127,-0.225837
global-analysis-forecast-phy-001-024_1650864290144.nc,26382,B,2022-04-21T12:00:00,97.58334,2.0,0,2.64567,2.0,97.58334,633804,-0.03235,-0.184942
global-analysis-forecast-phy-001-024_1650864290144.nc,26383,B,2022-04-21T12:00:00,97.66666,2.0,0,2.64567,2.0,97.66666,633804,-0.001831,-0.175176
global-analysis-forecast-phy-001-024_1650864290144.nc,26384,B,2022-04-21T12:00:00,97.75,2.0,0,2.64567,2.0,97.75,633804,0.012207,-0.14771
global-analysis-forecast-phy-001-024_1650864290144.nc,26385,B,2022-04-21T12:00:00,97.83334,2.0,0,2.64567,2.0,97.83334,633804,0.01648,-0.109867
global-analysis-forecast-phy-001-024_1650864290144.nc,26386,B,2022-04-21T12:00:00,97.91666,2.0,0,2.64567,2.0,97.91666,633804,0.015259,-0.076907
global-analysis-forecast-phy-001-024_1650864290144.nc,26387,B,2022-04-21T12:00:00,98.0,2.0,0,2.64567,2.0,98.0,633804,0.004273,-0.045167
global-analysis-forecast-phy-001-024_1650864290144.nc,26388,B,2022-04-21T12:00:00,98.08334,2.0,0,2.64567,2.0,98.08334,633804,-0.014649,-0.014649
global-analysis-forecast-phy-001-024_1650864290144.nc,26389,B,2022-04-21T12:00:00,98.16666,2.0,0,2.64567,2.0,98.16666,633804,-0.036012,0.013428
global-analysis-forecast-phy-001-024_1650864290144.nc,26390,B,2022-04-21T12:00:00,98.25,2.0,0,2.64567,2.0,98.25,633804,-0.053713,0.025025
global-analysis-forecast-phy-001-024_1650864290144.nc,26391,B,2022-04-21T12:00:00,98.33334,2.0,0,2.64567,2.0,98.33334,633804,-0.058596,0.03357
global-analysis-forecast-phy-001-024_1650864290144.nc,26392,B,2022-04-21T12:00:00,98.41666,2.0,0,2.64567,2.0,98.41666,633804,-0.054933,0.039064
global-analysis-forecast-phy-001-024_1650864290144.nc,26401,B,2022-04-21T12:00:00,97.5,2.08333,0,2.64567,2.08333,97.5,633804,-0.043947,-0.219123
global-analysis-forecast-phy-001-024_1650864290144.nc,26402,B,2022-04-21T12:00:00,97.58334,2.08333,0,2.64567,2.08333,97.58334,633804,-0.039674,-0.168462
global-analysis-forecast-phy-001-024_1650864290144.nc,26403,B,2022-04-21T12:00:00,97.66666,2.08333,0,2.64567,2.08333,97.66666,633804,-0.009766,-0.161138
global-analysis-forecast-phy-001-024_1650864290144.nc,26404,B,2022-04-21T12:00:00,97.75,2.08333,0,2.64567,2.08333,97.75,633804,0.011597,-0.123295
global-analysis-forecast-phy-001-024_1650864290144.nc,26405,B,2022-04-21T12:00:00,97.83334,2.08333,0,2.64567,2.08333,97.83334,633804,0.018921,-0.079348
global-analysis-forecast-phy-001-024_1650864290144.nc,26406,B,2022-04-21T12:00:00,97.91666,2.08333,0,2.64567,2.08333,97.91666,633804,0.01709,-0.046388
global-analysis-forecast-phy-001-024_1650864290144.nc,26407,B,2022-04-21T12:00:00,98.0,2.08333,0,2.64567,2.08333,98.0,633804,0.006104,-0.023804
global-analysis-forecast-phy-001-024_1650864290144.nc,26408,B,2022-04-21T12:00:00,98.08334,2.08333,0,2.64567,2.08333,98.08334,633804,-0.012207,-0.010987
global-analysis-forecast-phy-001-024_1650864290144.nc,26409,B,2022-04-21T12:00:00,98.16666,2.08333,0,2.64567,2.08333,98.16666,633804,-0.031129,0.007935
global-analysis-forecast-phy-001-024_1650864290144.nc,26410,B,2022-04-21T12:00:00,98.25,2.08333,0,2.64567,2.08333,98.25,633804,-0.046999,0.01587
global-analysis-forecast-phy-001-024_1650864290144.nc,26421,B,2022-04-21T12:00:00,97.5,2.16667,0,2.64567,2.16667,97.5,633804,-0.048219,-0.195318
global-analysis-forecast-phy-001-024_1650864290144.nc,26422,B,2022-04-21T12:00:00,97.58334,2.16667,0,2.64567,2.16667,97.58334,633804,-0.052492,-0.156865
global-analysis-forecast-phy-001-024_1650864290144.nc,26423,B,2022-04-21T12:00:00,97.66666,2.16667,0,2.64567,2.16667,97.66666,633804,-0.010987,-0.145268
global-analysis-forecast-phy-001-024_1650864290144.nc,26424,B,2022-04-21T12:00:00,97.75,2.16667,0,2.64567,2.16667,97.75,633804,0.01648,-0.112308
global-analysis-forecast-phy-001-024_1650864290144.nc,26425,B,2022-04-21T12:00:00,97.83334,2.16667,0,2.64567,2.16667,97.83334,633804,0.014649,-0.062258
global-analysis-forecast-phy-001-024_1650864290144.nc,26426,B,2022-04-21T12:00:00,97.91666,2.16667,0,2.64567,2.16667,97.91666,633804,0.003662,-0.031129
global-analysis-forecast-phy-001-024_1650864290144.nc,26427,B,2022-04-21T12:00:00,98.0,2.16667,0,2.64567,2.16667,98.0,633804,-0.008545,-0.01709
global-analysis-forecast-phy-001-024_1650864290144.nc,26428,B,2022-04-21T12:00:00,98.08334,2.16667,0,2.64567,2.16667,98.08334,633804,-0.013428,-0.012818
global-analysis-forecast-phy-001-024_1650864290144.nc,26429,B,2022-04-21T12:00:00,98.16666,2.16667,0,2.64567,2.16667,98.16666,633804,-0.018921,0.0
global-analysis-forecast-phy-001-024_1650864290144.nc,26441,B,2022-04-21T12:00:00,97.5,2.25,0,2.64567,2.25,97.5,633804,-0.035401,-0.177618
global-analysis-forecast-phy-001-024_1650864290144.nc,26442,B,2022-04-21T12:00:00,97.58334,2.25,0,2.64567,2.25,97.58334,633804,-0.05005,-0.151372
global-analysis-forecast-phy-001-024_1650864290144.nc,26443,B,2022-04-21T12:00:00,97.66666,2.25,0,2.64567,2.25,97.66666,633804,0.012207,-0.134892
global-analysis-forecast-phy-001-024_1650864290144.nc,26444,B,2022-04-21T12:00:00,97.75,2.25,0,2.64567,2.25,97.75,633804,0.031739,-0.118412
global-analysis-forecast-phy-001-024_1650864290144.nc,26445,B,2022-04-21T12:00:00,97.83334,2.25,0,2.64567,2.25,97.83334,633804,-0.001221,-0.076296
global-analysis-forecast-phy-001-024_1650864290144.nc,26446,B,2022-04-21T12:00:00,97.91666,2.25,0,2.64567,2.25,97.91666,633804,-0.007324,-0.036012
global-analysis-forecast-phy-001-024_1650864290144.nc,26447,B,2022-04-21T12:00:00,98.0,2.25,0,2.64567,2.25,98.0,633804,-0.007324,-0.020753
global-analysis-forecast-phy-001-024_1650864290144.nc,26461,B,2022-04-22T12:00:00,97.5,0.58333,0,0.49402,0.58333,97.5,633828,0.104984,-0.212409
global-analysis-forecast-phy-001-024_1650864290144.nc,26462,B,2022-04-22T12:00:00,97.58334,0.58333,0,0.49402,0.58333,97.58334,633828,0.075076,-0.177007
global-analysis-forecast-phy-001-024_1650864290144.nc,26463,B,2022-04-22T12:00:00,97.66666,0.58333,0,0.49402,0.58333,97.66666,633828,0.019532,-0.155034
global-analysis-forecast-phy-001-024_1650864290144.nc,26466,B,2022-04-22T12:00:00,97.91666,0.58333,0,0.49402,0.58333,97.91666,633828,-0.057375,-0.260628
global-analysis-forecast-phy-001-024_1650864290144.nc,26467,B,2022-04-22T12:00:00,98.0,0.58333,0,0.49402,0.58333,98.0,633828,-0.028687,-0.274056
global-analysis-forecast-phy-001-024_1650864290144.nc,26468,B,2022-04-22T12:00:00,98.08334,0.58333,0,0.49402,0.58333,98.08334,633828,-0.025636,-0.292367
global-analysis-forecast-phy-001-024_1650864290144.nc,26469,B,2022-04-22T12:00:00,98.16666,0.58333,0,0.49402,0.58333,98.16666,633828,-0.009766,-0.283212
global-analysis-forecast-phy-001-024_1650864290144.nc,26470,B,2022-04-22T12:00:00,98.25,0.58333,0,0.49402,0.58333,98.25,633828,0.008545,-0.261849
global-analysis-forecast-phy-001-024_1650864290144.nc,26471,B,2022-04-22T12:00:00,98.33334,0.58333,0,0.49402,0.58333,98.33334,633828,0.018921,-0.225837
global-analysis-forecast-phy-001-024_1650864290144.nc,26472,B,2022-04-22T12:00:00,98.41666,0.58333,0,0.49402,0.58333,98.41666,633828,0.017701,-0.190435
global-analysis-forecast-phy-001-024_1650864290144.nc,26473,B,2022-04-22T12:00:00,98.5,0.58333,0,0.49402,0.58333,98.5,633828,0.007324,-0.158086
global-analysis-forecast-phy-001-024_1650864290144.nc,26474,B,2022-04-22T12:00:00,98.58334,0.58333,0,0.49402,0.58333,98.58334,633828,-0.00061,-0.136723
global-analysis-forecast-phy-001-024_1650864290144.nc,26475,B,2022-04-22T12:00:00,98.66666,0.58333,0,0.49402,0.58333,98.66666,633828,0.005493,-0.126957
global-analysis-forecast-phy-001-024_1650864290144.nc,26476,B,2022-04-22T12:00:00,98.75,0.58333,0,0.49402,0.58333,98.75,633828,0.021363,-0.124516
global-analysis-forecast-phy-001-024_1650864290144.nc,26477,B,2022-04-22T12:00:00,98.83334,0.58333,0,0.49402,0.58333,98.83334,633828,0.031129,-0.119022
global-analysis-forecast-phy-001-024_1650864290144.nc,26478,B,2022-04-22T12:00:00,98.91666,0.58333,0,0.49402,0.58333,98.91666,633828,0.025025,-0.101321
global-analysis-forecast-phy-001-024_1650864290144.nc,26479,B,2022-04-22T12:00:00,99.0,0.58333,0,0.49402,0.58333,99.0,633828,0.01648,-0.086673
global-analysis-forecast-phy-001-024_1650864290144.nc,26480,B,2022-04-22T12:00:00,99.08334,0.58333,0,0.49402,0.58333,99.08334,633828,0.012207,-0.0824
global-analysis-forecast-phy-001-024_1650864290144.nc,26481,B,2022-04-22T12:00:00,97.5,0.66667,0,0.49402,0.66667,97.5,633828,0.108036,-0.19715
global-analysis-forecast-phy-001-024_1650864290144.nc,26482,B,2022-04-22T12:00:00,97.58334,0.66667,0,0.49402,0.66667,97.58334,633828,0.095828,-0.175787
global-analysis-forecast-phy-001-024_1650864290144.nc,26483,B,2022-04-22T12:00:00,97.66666,0.66667,0,0.49402,0.66667,97.66666,633828,0.061037,-0.171514
global-analysis-forecast-phy-001-024_1650864290144.nc,26486,B,2022-04-22T12:00:00,97.91666,0.66667,0,0.49402,0.66667,97.91666,633828,-0.018921,-0.206915
global-analysis-forecast-phy-001-024_1650864290144.nc,26487,B,2022-04-22T12:00:00,98.0,0.66667,0,0.49402,0.66667,98.0,633828,-0.015259,-0.272225
global-analysis-forecast-phy-001-024_1650864290144.nc,26488,B,2022-04-22T12:00:00,98.08334,0.66667,0,0.49402,0.66667,98.08334,633828,-0.004273,-0.299692
global-analysis-forecast-phy-001-024_1650864290144.nc,26489,B,2022-04-22T12:00:00,98.16666,0.66667,0,0.49402,0.66667,98.16666,633828,0.012207,-0.285043
global-analysis-forecast-phy-001-024_1650864290144.nc,26490,B,2022-04-22T12:00:00,98.25,0.66667,0,0.49402,0.66667,98.25,633828,0.027467,-0.260018
global-analysis-forecast-phy-001-024_1650864290144.nc,26491,B,2022-04-22T12:00:00,98.33334,0.66667,0,0.49402,0.66667,98.33334,633828,0.034791,-0.229499
global-analysis-forecast-phy-001-024_1650864290144.nc,26492,B,2022-04-22T12:00:00,98.41666,0.66667,0,0.49402,0.66667,98.41666,633828,0.03235,-0.201422
global-analysis-forecast-phy-001-024_1650864290144.nc,26493,B,2022-04-22T12:00:00,98.5,0.66667,0,0.49402,0.66667,98.5,633828,0.022584,-0.175176
global-analysis-forecast-phy-001-024_1650864290144.nc,26494,B,2022-04-22T12:00:00,98.58334,0.66667,0,0.49402,0.66667,98.58334,633828,0.012818,-0.157476
global-analysis-forecast-phy-001-024_1650864290144.nc,26495,B,2022-04-22T12:00:00,98.66666,0.66667,0,0.49402,0.66667,98.66666,633828,0.014649,-0.14893
global-analysis-forecast-phy-001-024_1650864290144.nc,26496,B,2022-04-22T12:00:00,98.75,0.66667,0,0.49402,0.66667,98.75,633828,0.026856,-0.145878
global-analysis-forecast-phy-001-024_1650864290144.nc,26497,B,2022-04-22T12:00:00,98.83334,0.66667,0,0.49402,0.66667,98.83334,633828,0.036622,-0.140385
global-analysis-forecast-phy-001-024_1650864290144.nc,26498,B,2022-04-22T12:00:00,98.91666,0.66667,0,0.49402,0.66667,98.91666,633828,0.035401,-0.120243
global-analysis-forecast-phy-001-024_1650864290144.nc,26499,B,2022-04-22T12:00:00,99.0,0.66667,0,0.49402,0.66667,99.0,633828,0.025025,-0.09949
global-analysis-forecast-phy-001-024_1650864290144.nc,26501,B,2022-04-22T12:00:00,97.5,0.75,0,0.49402,0.75,97.5,633828,0.130619,-0.202033
global-analysis-forecast-phy-001-024_1650864290144.nc,26502,B,2022-04-22T12:00:00,97.58334,0.75,0,0.49402,0.75,97.58334,633828,0.113529,-0.18128
global-analysis-forecast-phy-001-024_1650864290144.nc,26506,B,2022-04-22T12:00:00,97.91666,0.75,0,0.49402,0.75,97.91666,633828,-0.011597,-0.170293
global-analysis-forecast-phy-001-024_1650864290144.nc,26507,B,2022-04-22T12:00:00,98.0,0.75,0,0.49402,0.75,98.0,633828,-0.004883,-0.271004
global-analysis-forecast-phy-001-024_1650864290144.nc,26508,B,2022-04-22T12:00:00,98.08334,0.75,0,0.49402,0.75,98.08334,633828,0.018311,-0.302744
global-analysis-forecast-phy-001-024_1650864290144.nc,26509,B,2022-04-22T12:00:00,98.16666,0.75,0,0.49402,0.75,98.16666,633828,0.036622,-0.28077
global-analysis-forecast-phy-001-024_1650864290144.nc,26510,B,2022-04-22T12:00:00,98.25,0.75,0,0.49402,0.75,98.25,633828,0.045167,-0.250252
global-analysis-forecast-phy-001-024_1650864290144.nc,26511,B,2022-04-22T12:00:00,98.33334,0.75,0,0.49402,0.75,98.33334,633828,0.046999,-0.222175
global-analysis-forecast-phy-001-024_1650864290144.nc,26512,B,2022-04-22T12:00:00,98.41666,0.75,0,0.49402,0.75,98.41666,633828,0.043947,-0.200812
global-analysis-forecast-phy-001-024_1650864290144.nc,26513,B,2022-04-22T12:00:00,98.5,0.75,0,0.49402,0.75,98.5,633828,0.036622,-0.182501
global-analysis-forecast-phy-001-024_1650864290144.nc,26514,B,2022-04-22T12:00:00,98.58334,0.75,0,0.49402,0.75,98.58334,633828,0.026856,-0.169683
global-analysis-forecast-phy-001-024_1650864290144.nc,26515,B,2022-04-22T12:00:00,98.66666,0.75,0,0.49402,0.75,98.66666,633828,0.025636,-0.16541
global-analysis-forecast-phy-001-024_1650864290144.nc,26516,B,2022-04-22T12:00:00,98.75,0.75,0,0.49402,0.75,98.75,633828,0.034791,-0.163579
global-analysis-forecast-phy-001-024_1650864290144.nc,26517,B,2022-04-22T12:00:00,98.83334,0.75,0,0.49402,0.75,98.83334,633828,0.042116,-0.156865
global-analysis-forecast-phy-001-024_1650864290144.nc,26518,B,2022-04-22T12:00:00,98.91666,0.75,0,0.49402,0.75,98.91666,633828,0.043336,-0.133671
global-analysis-forecast-phy-001-024_1650864290144.nc,26519,B,2022-04-22T12:00:00,99.0,0.75,0,0.49402,0.75,99.0,633828,0.038453,-0.113529
global-analysis-forecast-phy-001-024_1650864290144.nc,26521,B,2022-04-22T12:00:00,97.5,0.83333,0,0.49402,0.83333,97.5,633828,0.173956,-0.225837
global-analysis-forecast-phy-001-024_1650864290144.nc,26522,B,2022-04-22T12:00:00,97.58334,0.83333,0,0.49402,0.83333,97.58334,633828,0.151982,-0.194098
global-analysis-forecast-phy-001-024_1650864290144.nc,26526,B,2022-04-22T12:00:00,97.91666,0.83333,0,0.49402,0.83333,97.91666,633828,0.014649,-0.158086
global-analysis-forecast-phy-001-024_1650864290144.nc,26527,B,2022-04-22T12:00:00,98.0,0.83333,0,0.49402,0.83333,98.0,633828,0.031739,-0.270394
global-analysis-forecast-phy-001-024_1650864290144.nc,26528,B,2022-04-22T12:00:00,98.08334,0.83333,0,0.49402,0.83333,98.08334,633828,0.057985,-0.292367
global-analysis-forecast-phy-001-024_1650864290144.nc,26529,B,2022-04-22T12:00:00,98.16666,0.83333,0,0.49402,0.83333,98.16666,633828,0.06531,-0.264901
global-analysis-forecast-phy-001-024_1650864290144.nc,26530,B,2022-04-22T12:00:00,98.25,0.83333,0,0.49402,0.83333,98.25,633828,0.062258,-0.23072
global-analysis-forecast-phy-001-024_1650864290144.nc,26531,B,2022-04-22T12:00:00,98.33334,0.83333,0,0.49402,0.83333,98.33334,633828,0.057985,-0.205695
global-analysis-forecast-phy-001-024_1650864290144.nc,26532,B,2022-04-22T12:00:00,98.41666,0.83333,0,0.49402,0.83333,98.41666,633828,0.054933,-0.187994
global-analysis-forecast-phy-001-024_1650864290144.nc,26533,B,2022-04-22T12:00:00,98.5,0.83333,0,0.49402,0.83333,98.5,633828,0.04944,-0.175176
global-analysis-forecast-phy-001-024_1650864290144.nc,26534,B,2022-04-22T12:00:00,98.58334,0.83333,0,0.49402,0.83333,98.58334,633828,0.040895,-0.169073
global-analysis-forecast-phy-001-024_1650864290144.nc,26535,B,2022-04-22T12:00:00,98.66666,0.83333,0,0.49402,0.83333,98.66666,633828,0.036622,-0.169683
global-analysis-forecast-phy-001-024_1650864290144.nc,26536,B,2022-04-22T12:00:00,98.75,0.83333,0,0.49402,0.83333,98.75,633828,0.040284,-0.170904
global-analysis-forecast-phy-001-024_1650864290144.nc,26537,B,2022-04-22T12:00:00,98.83334,0.83333,0,0.49402,0.83333,98.83334,633828,0.045167,-0.1648
global-analysis-forecast-phy-001-024_1650864290144.nc,26538,B,2022-04-22T12:00:00,98.91666,0.83333,0,0.49402,0.83333,98.91666,633828,0.046388,-0.14893
global-analysis-forecast-phy-001-024_1650864290144.nc,26539,B,2022-04-22T12:00:00,99.0,0.83333,0,0.49402,0.83333,99.0,633828,0.045778,-0.136723
global-analysis-forecast-phy-001-024_1650864290144.nc,26546,B,2022-04-22T12:00:00,97.91666,0.91667,0,0.49402,0.91667,97.91666,633828,0.051881,-0.185553
global-analysis-forecast-phy-001-024_1650864290144.nc,26547,B,2022-04-22T12:00:00,98.0,0.91667,0,0.49402,0.91667,98.0,633828,0.067751,-0.270394
global-analysis-forecast-phy-001-024_1650864290144.nc,26548,B,2022-04-22T12:00:00,98.08334,0.91667,0,0.49402,0.91667,98.08334,633828,0.089114,-0.274056
global-analysis-forecast-phy-001-024_1650864290144.nc,26549,B,2022-04-22T12:00:00,98.16666,0.91667,0,0.49402,0.91667,98.16666,633828,0.086062,-0.241707
global-analysis-forecast-phy-001-024_1650864290144.nc,26550,B,2022-04-22T12:00:00,98.25,0.91667,0,0.49402,0.91667,98.25,633828,0.075076,-0.207526
global-analysis-forecast-phy-001-024_1650864290144.nc,26551,B,2022-04-22T12:00:00,98.33334,0.91667,0,0.49402,0.91667,98.33334,633828,0.067141,-0.185553
global-analysis-forecast-phy-001-024_1650864290144.nc,26552,B,2022-04-22T12:00:00,98.41666,0.91667,0,0.49402,0.91667,98.41666,633828,0.064089,-0.170904
global-analysis-forecast-phy-001-024_1650864290144.nc,26553,B,2022-04-22T12:00:00,98.5,0.91667,0,0.49402,0.91667,98.5,633828,0.061037,-0.160527
global-analysis-forecast-phy-001-024_1650864290144.nc,26554,B,2022-04-22T12:00:00,98.58334,0.91667,0,0.49402,0.91667,98.58334,633828,0.052492,-0.159307
global-analysis-forecast-phy-001-024_1650864290144.nc,26555,B,2022-04-22T12:00:00,98.66666,0.91667,0,0.49402,0.91667,98.66666,633828,0.044557,-0.1648
global-analysis-forecast-phy-001-024_1650864290144.nc,26556,B,2022-04-22T12:00:00,98.75,0.91667,0,0.49402,0.91667,98.75,633828,0.042726,-0.167852
global-analysis-forecast-phy-001-024_1650864290144.nc,26557,B,2022-04-22T12:00:00,98.83334,0.91667,0,0.49402,0.91667,98.83334,633828,0.043947,-0.157476
global-analysis-forecast-phy-001-024_1650864290144.nc,26558,B,2022-04-22T12:00:00,98.91666,0.91667,0,0.49402,0.91667,98.91666,633828,0.045778,-0.142827
global-analysis-forecast-phy-001-024_1650864290144.nc,26566,B,2022-04-22T12:00:00,97.91666,1.0,0,0.49402,1.0,97.91666,633828,0.09949,-0.237434
global-analysis-forecast-phy-001-024_1650864290144.nc,26567,B,2022-04-22T12:00:00,98.0,1.0,0,0.49402,1.0,98.0,633828,0.11597,-0.269173
global-analysis-forecast-phy-001-024_1650864290144.nc,26568,B,2022-04-22T12:00:00,98.08334,1.0,0,0.49402,1.0,98.08334,633828,0.120243,-0.251473
global-analysis-forecast-phy-001-024_1650864290144.nc,26569,B,2022-04-22T12:00:00,98.16666,1.0,0,0.49402,1.0,98.16666,633828,0.102542,-0.217292
global-analysis-forecast-phy-001-024_1650864290144.nc,26570,B,2022-04-22T12:00:00,98.25,1.0,0,0.49402,1.0,98.25,633828,0.084231,-0.186163
global-analysis-forecast-phy-001-024_1650864290144.nc,26571,B,2022-04-22T12:00:00,98.33334,1.0,0,0.49402,1.0,98.33334,633828,0.073244,-0.168462
