Cruise,Station,Type,yyyy-mm-ddThh:mm:ss.sss,Longitude [degrees_east],Latitude [degrees_north],Dummy,latitude [degrees_north],longitude [degrees_east],time [hours since 1950-01-01 00:00:00],zos [m]
global-analysis-forecast-phy-001-024_1650864402975.nc,6867,B,2022-04-17T12:00:00,98.0,1.16667,0,1.16667,98.0,633708,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,6868,B,2022-04-17T12:00:00,98.08334,1.16667,0,1.16667,98.08334,633708,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,6869,B,2022-04-17T12:00:00,98.16666,1.16667,0,1.16667,98.16666,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,6870,B,2022-04-17T12:00:00,98.25,1.16667,0,1.16667,98.25,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,6871,B,2022-04-17T12:00:00,98.33334,1.16667,0,1.16667,98.33334,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6872,B,2022-04-17T12:00:00,98.41666,1.16667,0,1.16667,98.41666,633708,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,6873,B,2022-04-17T12:00:00,98.5,1.16667,0,1.16667,98.5,633708,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,6874,B,2022-04-17T12:00:00,98.58334,1.16667,0,1.16667,98.58334,633708,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,6875,B,2022-04-17T12:00:00,98.66666,1.16667,0,1.16667,98.66666,633708,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,6876,B,2022-04-17T12:00:00,98.75,1.16667,0,1.16667,98.75,633708,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,6877,B,2022-04-17T12:00:00,98.83334,1.16667,0,1.16667,98.83334,633708,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,6883,B,2022-04-17T12:00:00,97.66666,1.25,0,1.25,97.66666,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,6884,B,2022-04-17T12:00:00,97.75,1.25,0,1.25,97.75,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,6885,B,2022-04-17T12:00:00,97.83334,1.25,0,1.25,97.83334,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6886,B,2022-04-17T12:00:00,97.91666,1.25,0,1.25,97.91666,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,6887,B,2022-04-17T12:00:00,98.0,1.25,0,1.25,98.0,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,6888,B,2022-04-17T12:00:00,98.08334,1.25,0,1.25,98.08334,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,6889,B,2022-04-17T12:00:00,98.16666,1.25,0,1.25,98.16666,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,6890,B,2022-04-17T12:00:00,98.25,1.25,0,1.25,98.25,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,6891,B,2022-04-17T12:00:00,98.33334,1.25,0,1.25,98.33334,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,6892,B,2022-04-17T12:00:00,98.41666,1.25,0,1.25,98.41666,633708,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,6893,B,2022-04-17T12:00:00,98.5,1.25,0,1.25,98.5,633708,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,6894,B,2022-04-17T12:00:00,98.58334,1.25,0,1.25,98.58334,633708,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,6895,B,2022-04-17T12:00:00,98.66666,1.25,0,1.25,98.66666,633708,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,6896,B,2022-04-17T12:00:00,98.75,1.25,0,1.25,98.75,633708,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,6897,B,2022-04-17T12:00:00,98.83334,1.25,0,1.25,98.83334,633708,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,6902,B,2022-04-17T12:00:00,97.58334,1.33333,0,1.33333,97.58334,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,6903,B,2022-04-17T12:00:00,97.66666,1.33333,0,1.33333,97.66666,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,6904,B,2022-04-17T12:00:00,97.75,1.33333,0,1.33333,97.75,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,6905,B,2022-04-17T12:00:00,97.83334,1.33333,0,1.33333,97.83334,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,6906,B,2022-04-17T12:00:00,97.91666,1.33333,0,1.33333,97.91666,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,6907,B,2022-04-17T12:00:00,98.0,1.33333,0,1.33333,98.0,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,6908,B,2022-04-17T12:00:00,98.08334,1.33333,0,1.33333,98.08334,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6909,B,2022-04-17T12:00:00,98.16666,1.33333,0,1.33333,98.16666,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6910,B,2022-04-17T12:00:00,98.25,1.33333,0,1.33333,98.25,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6911,B,2022-04-17T12:00:00,98.33334,1.33333,0,1.33333,98.33334,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,6912,B,2022-04-17T12:00:00,98.41666,1.33333,0,1.33333,98.41666,633708,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,6913,B,2022-04-17T12:00:00,98.5,1.33333,0,1.33333,98.5,633708,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,6914,B,2022-04-17T12:00:00,98.58334,1.33333,0,1.33333,98.58334,633708,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,6915,B,2022-04-17T12:00:00,98.66666,1.33333,0,1.33333,98.66666,633708,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,6916,B,2022-04-17T12:00:00,98.75,1.33333,0,1.33333,98.75,633708,0.574664
global-analysis-forecast-phy-001-024_1650864402975.nc,6917,B,2022-04-17T12:00:00,98.83334,1.33333,0,1.33333,98.83334,633708,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,6922,B,2022-04-17T12:00:00,97.58334,1.41667,0,1.41667,97.58334,633708,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,6923,B,2022-04-17T12:00:00,97.66666,1.41667,0,1.41667,97.66666,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,6924,B,2022-04-17T12:00:00,97.75,1.41667,0,1.41667,97.75,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,6925,B,2022-04-17T12:00:00,97.83334,1.41667,0,1.41667,97.83334,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,6926,B,2022-04-17T12:00:00,97.91666,1.41667,0,1.41667,97.91666,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,6927,B,2022-04-17T12:00:00,98.0,1.41667,0,1.41667,98.0,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6928,B,2022-04-17T12:00:00,98.08334,1.41667,0,1.41667,98.08334,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6929,B,2022-04-17T12:00:00,98.16666,1.41667,0,1.41667,98.16666,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,6930,B,2022-04-17T12:00:00,98.25,1.41667,0,1.41667,98.25,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,6931,B,2022-04-17T12:00:00,98.33334,1.41667,0,1.41667,98.33334,633708,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,6932,B,2022-04-17T12:00:00,98.41666,1.41667,0,1.41667,98.41666,633708,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,6933,B,2022-04-17T12:00:00,98.5,1.41667,0,1.41667,98.5,633708,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,6934,B,2022-04-17T12:00:00,98.58334,1.41667,0,1.41667,98.58334,633708,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,6935,B,2022-04-17T12:00:00,98.66666,1.41667,0,1.41667,98.66666,633708,0.574664
global-analysis-forecast-phy-001-024_1650864402975.nc,6936,B,2022-04-17T12:00:00,98.75,1.41667,0,1.41667,98.75,633708,0.575274
global-analysis-forecast-phy-001-024_1650864402975.nc,6941,B,2022-04-17T12:00:00,97.5,1.5,0,1.5,97.5,633708,0.56917
global-analysis-forecast-phy-001-024_1650864402975.nc,6942,B,2022-04-17T12:00:00,97.58334,1.5,0,1.5,97.58334,633708,0.568865
global-analysis-forecast-phy-001-024_1650864402975.nc,6943,B,2022-04-17T12:00:00,97.66666,1.5,0,1.5,97.66666,633708,0.56917
global-analysis-forecast-phy-001-024_1650864402975.nc,6944,B,2022-04-17T12:00:00,97.75,1.5,0,1.5,97.75,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,6945,B,2022-04-17T12:00:00,97.83334,1.5,0,1.5,97.83334,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,6946,B,2022-04-17T12:00:00,97.91666,1.5,0,1.5,97.91666,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,6947,B,2022-04-17T12:00:00,98.0,1.5,0,1.5,98.0,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,6948,B,2022-04-17T12:00:00,98.08334,1.5,0,1.5,98.08334,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6949,B,2022-04-17T12:00:00,98.16666,1.5,0,1.5,98.16666,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,6950,B,2022-04-17T12:00:00,98.25,1.5,0,1.5,98.25,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,6951,B,2022-04-17T12:00:00,98.33334,1.5,0,1.5,98.33334,633708,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,6952,B,2022-04-17T12:00:00,98.41666,1.5,0,1.5,98.41666,633708,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,6953,B,2022-04-17T12:00:00,98.5,1.5,0,1.5,98.5,633708,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,6954,B,2022-04-17T12:00:00,98.58334,1.5,0,1.5,98.58334,633708,0.574358
global-analysis-forecast-phy-001-024_1650864402975.nc,6955,B,2022-04-17T12:00:00,98.66666,1.5,0,1.5,98.66666,633708,0.575274
global-analysis-forecast-phy-001-024_1650864402975.nc,6956,B,2022-04-17T12:00:00,98.75,1.5,0,1.5,98.75,633708,0.575884
global-analysis-forecast-phy-001-024_1650864402975.nc,6961,B,2022-04-17T12:00:00,97.5,1.58333,0,1.58333,97.5,633708,0.567949
global-analysis-forecast-phy-001-024_1650864402975.nc,6962,B,2022-04-17T12:00:00,97.58334,1.58333,0,1.58333,97.58334,633708,0.56856
global-analysis-forecast-phy-001-024_1650864402975.nc,6963,B,2022-04-17T12:00:00,97.66666,1.58333,0,1.58333,97.66666,633708,0.56917
global-analysis-forecast-phy-001-024_1650864402975.nc,6964,B,2022-04-17T12:00:00,97.75,1.58333,0,1.58333,97.75,633708,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,6965,B,2022-04-17T12:00:00,97.83334,1.58333,0,1.58333,97.83334,633708,0.570086
global-analysis-forecast-phy-001-024_1650864402975.nc,6966,B,2022-04-17T12:00:00,97.91666,1.58333,0,1.58333,97.91666,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,6967,B,2022-04-17T12:00:00,98.0,1.58333,0,1.58333,98.0,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,6968,B,2022-04-17T12:00:00,98.08334,1.58333,0,1.58333,98.08334,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6969,B,2022-04-17T12:00:00,98.16666,1.58333,0,1.58333,98.16666,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,6970,B,2022-04-17T12:00:00,98.25,1.58333,0,1.58333,98.25,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,6971,B,2022-04-17T12:00:00,98.33334,1.58333,0,1.58333,98.33334,633708,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,6972,B,2022-04-17T12:00:00,98.41666,1.58333,0,1.58333,98.41666,633708,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,6973,B,2022-04-17T12:00:00,98.5,1.58333,0,1.58333,98.5,633708,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,6974,B,2022-04-17T12:00:00,98.58334,1.58333,0,1.58333,98.58334,633708,0.574664
global-analysis-forecast-phy-001-024_1650864402975.nc,6975,B,2022-04-17T12:00:00,98.66666,1.58333,0,1.58333,98.66666,633708,0.575884
global-analysis-forecast-phy-001-024_1650864402975.nc,6976,B,2022-04-17T12:00:00,98.75,1.58333,0,1.58333,98.75,633708,0.5768
global-analysis-forecast-phy-001-024_1650864402975.nc,6981,B,2022-04-17T12:00:00,97.5,1.66667,0,1.66667,97.5,633708,0.567644
global-analysis-forecast-phy-001-024_1650864402975.nc,6982,B,2022-04-17T12:00:00,97.58334,1.66667,0,1.66667,97.58334,633708,0.56856
global-analysis-forecast-phy-001-024_1650864402975.nc,6983,B,2022-04-17T12:00:00,97.66666,1.66667,0,1.66667,97.66666,633708,0.56917
global-analysis-forecast-phy-001-024_1650864402975.nc,6984,B,2022-04-17T12:00:00,97.75,1.66667,0,1.66667,97.75,633708,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,6985,B,2022-04-17T12:00:00,97.83334,1.66667,0,1.66667,97.83334,633708,0.570086
global-analysis-forecast-phy-001-024_1650864402975.nc,6986,B,2022-04-17T12:00:00,97.91666,1.66667,0,1.66667,97.91666,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,6987,B,2022-04-17T12:00:00,98.0,1.66667,0,1.66667,98.0,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,6988,B,2022-04-17T12:00:00,98.08334,1.66667,0,1.66667,98.08334,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,6989,B,2022-04-17T12:00:00,98.16666,1.66667,0,1.66667,98.16666,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,6990,B,2022-04-17T12:00:00,98.25,1.66667,0,1.66667,98.25,633708,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,6991,B,2022-04-17T12:00:00,98.33334,1.66667,0,1.66667,98.33334,633708,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,6992,B,2022-04-17T12:00:00,98.41666,1.66667,0,1.66667,98.41666,633708,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,6993,B,2022-04-17T12:00:00,98.5,1.66667,0,1.66667,98.5,633708,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,6994,B,2022-04-17T12:00:00,98.58334,1.66667,0,1.66667,98.58334,633708,0.575884
global-analysis-forecast-phy-001-024_1650864402975.nc,6995,B,2022-04-17T12:00:00,98.66666,1.66667,0,1.66667,98.66666,633708,0.5768
global-analysis-forecast-phy-001-024_1650864402975.nc,6996,B,2022-04-17T12:00:00,98.75,1.66667,0,1.66667,98.75,633708,0.57741
global-analysis-forecast-phy-001-024_1650864402975.nc,7001,B,2022-04-17T12:00:00,97.5,1.75,0,1.75,97.5,633708,0.567339
global-analysis-forecast-phy-001-024_1650864402975.nc,7002,B,2022-04-17T12:00:00,97.58334,1.75,0,1.75,97.58334,633708,0.56856
global-analysis-forecast-phy-001-024_1650864402975.nc,7003,B,2022-04-17T12:00:00,97.66666,1.75,0,1.75,97.66666,633708,0.568865
global-analysis-forecast-phy-001-024_1650864402975.nc,7004,B,2022-04-17T12:00:00,97.75,1.75,0,1.75,97.75,633708,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,7005,B,2022-04-17T12:00:00,97.83334,1.75,0,1.75,97.83334,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,7006,B,2022-04-17T12:00:00,97.91666,1.75,0,1.75,97.91666,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,7007,B,2022-04-17T12:00:00,98.0,1.75,0,1.75,98.0,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,7008,B,2022-04-17T12:00:00,98.08334,1.75,0,1.75,98.08334,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,7009,B,2022-04-17T12:00:00,98.16666,1.75,0,1.75,98.16666,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,7010,B,2022-04-17T12:00:00,98.25,1.75,0,1.75,98.25,633708,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,7011,B,2022-04-17T12:00:00,98.33334,1.75,0,1.75,98.33334,633708,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,7012,B,2022-04-17T12:00:00,98.41666,1.75,0,1.75,98.41666,633708,0.574053
global-analysis-forecast-phy-001-024_1650864402975.nc,7013,B,2022-04-17T12:00:00,98.5,1.75,0,1.75,98.5,633708,0.575274
global-analysis-forecast-phy-001-024_1650864402975.nc,7014,B,2022-04-17T12:00:00,98.58334,1.75,0,1.75,98.58334,633708,0.576189
global-analysis-forecast-phy-001-024_1650864402975.nc,7015,B,2022-04-17T12:00:00,98.66666,1.75,0,1.75,98.66666,633708,0.577105
global-analysis-forecast-phy-001-024_1650864402975.nc,7016,B,2022-04-17T12:00:00,98.75,1.75,0,1.75,98.75,633708,0.57741
global-analysis-forecast-phy-001-024_1650864402975.nc,7021,B,2022-04-17T12:00:00,97.5,1.83333,0,1.83333,97.5,633708,0.567034
global-analysis-forecast-phy-001-024_1650864402975.nc,7022,B,2022-04-17T12:00:00,97.58334,1.83333,0,1.83333,97.58334,633708,0.567949
global-analysis-forecast-phy-001-024_1650864402975.nc,7023,B,2022-04-17T12:00:00,97.66666,1.83333,0,1.83333,97.66666,633708,0.568865
global-analysis-forecast-phy-001-024_1650864402975.nc,7024,B,2022-04-17T12:00:00,97.75,1.83333,0,1.83333,97.75,633708,0.56917
global-analysis-forecast-phy-001-024_1650864402975.nc,7025,B,2022-04-17T12:00:00,97.83334,1.83333,0,1.83333,97.83334,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,7026,B,2022-04-17T12:00:00,97.91666,1.83333,0,1.83333,97.91666,633708,0.570086
global-analysis-forecast-phy-001-024_1650864402975.nc,7027,B,2022-04-17T12:00:00,98.0,1.83333,0,1.83333,98.0,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,7028,B,2022-04-17T12:00:00,98.08334,1.83333,0,1.83333,98.08334,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,7029,B,2022-04-17T12:00:00,98.16666,1.83333,0,1.83333,98.16666,633708,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,7030,B,2022-04-17T12:00:00,98.25,1.83333,0,1.83333,98.25,633708,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,7031,B,2022-04-17T12:00:00,98.33334,1.83333,0,1.83333,98.33334,633708,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,7032,B,2022-04-17T12:00:00,98.41666,1.83333,0,1.83333,98.41666,633708,0.574358
global-analysis-forecast-phy-001-024_1650864402975.nc,7033,B,2022-04-17T12:00:00,98.5,1.83333,0,1.83333,98.5,633708,0.575274
global-analysis-forecast-phy-001-024_1650864402975.nc,7034,B,2022-04-17T12:00:00,98.58334,1.83333,0,1.83333,98.58334,633708,0.575884
global-analysis-forecast-phy-001-024_1650864402975.nc,7041,B,2022-04-17T12:00:00,97.5,1.91667,0,1.91667,97.5,633708,0.566729
global-analysis-forecast-phy-001-024_1650864402975.nc,7042,B,2022-04-17T12:00:00,97.58334,1.91667,0,1.91667,97.58334,633708,0.567644
global-analysis-forecast-phy-001-024_1650864402975.nc,7043,B,2022-04-17T12:00:00,97.66666,1.91667,0,1.91667,97.66666,633708,0.56856
global-analysis-forecast-phy-001-024_1650864402975.nc,7044,B,2022-04-17T12:00:00,97.75,1.91667,0,1.91667,97.75,633708,0.56917
global-analysis-forecast-phy-001-024_1650864402975.nc,7045,B,2022-04-17T12:00:00,97.83334,1.91667,0,1.91667,97.83334,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,7046,B,2022-04-17T12:00:00,97.91666,1.91667,0,1.91667,97.91666,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,7047,B,2022-04-17T12:00:00,98.0,1.91667,0,1.91667,98.0,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,7048,B,2022-04-17T12:00:00,98.08334,1.91667,0,1.91667,98.08334,633708,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,7049,B,2022-04-17T12:00:00,98.16666,1.91667,0,1.91667,98.16666,633708,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,7050,B,2022-04-17T12:00:00,98.25,1.91667,0,1.91667,98.25,633708,0.572832
global-analysis-forecast-phy-001-024_1650864402975.nc,7051,B,2022-04-17T12:00:00,98.33334,1.91667,0,1.91667,98.33334,633708,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,7052,B,2022-04-17T12:00:00,98.41666,1.91667,0,1.91667,98.41666,633708,0.574358
global-analysis-forecast-phy-001-024_1650864402975.nc,7053,B,2022-04-17T12:00:00,98.5,1.91667,0,1.91667,98.5,633708,0.574664
global-analysis-forecast-phy-001-024_1650864402975.nc,7061,B,2022-04-17T12:00:00,97.5,2.0,0,2.0,97.5,633708,0.566729
global-analysis-forecast-phy-001-024_1650864402975.nc,7062,B,2022-04-17T12:00:00,97.58334,2.0,0,2.0,97.58334,633708,0.567949
global-analysis-forecast-phy-001-024_1650864402975.nc,7063,B,2022-04-17T12:00:00,97.66666,2.0,0,2.0,97.66666,633708,0.56856
global-analysis-forecast-phy-001-024_1650864402975.nc,7064,B,2022-04-17T12:00:00,97.75,2.0,0,2.0,97.75,633708,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,7065,B,2022-04-17T12:00:00,97.83334,2.0,0,2.0,97.83334,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,7066,B,2022-04-17T12:00:00,97.91666,2.0,0,2.0,97.91666,633708,0.570391
global-analysis-forecast-phy-001-024_1650864402975.nc,7067,B,2022-04-17T12:00:00,98.0,2.0,0,2.0,98.0,633708,0.571306
global-analysis-forecast-phy-001-024_1650864402975.nc,7068,B,2022-04-17T12:00:00,98.08334,2.0,0,2.0,98.08334,633708,0.571917
global-analysis-forecast-phy-001-024_1650864402975.nc,7069,B,2022-04-17T12:00:00,98.16666,2.0,0,2.0,98.16666,633708,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,7070,B,2022-04-17T12:00:00,98.25,2.0,0,2.0,98.25,633708,0.573138
global-analysis-forecast-phy-001-024_1650864402975.nc,7071,B,2022-04-17T12:00:00,98.33334,2.0,0,2.0,98.33334,633708,0.573443
global-analysis-forecast-phy-001-024_1650864402975.nc,7072,B,2022-04-17T12:00:00,98.41666,2.0,0,2.0,98.41666,633708,0.573748
global-analysis-forecast-phy-001-024_1650864402975.nc,7081,B,2022-04-17T12:00:00,97.5,2.08333,0,2.08333,97.5,633708,0.567034
global-analysis-forecast-phy-001-024_1650864402975.nc,7082,B,2022-04-17T12:00:00,97.58334,2.08333,0,2.08333,97.58334,633708,0.567949
global-analysis-forecast-phy-001-024_1650864402975.nc,7083,B,2022-04-17T12:00:00,97.66666,2.08333,0,2.08333,97.66666,633708,0.568865
global-analysis-forecast-phy-001-024_1650864402975.nc,7084,B,2022-04-17T12:00:00,97.75,2.08333,0,2.08333,97.75,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,7085,B,2022-04-17T12:00:00,97.83334,2.08333,0,2.08333,97.83334,633708,0.570086
global-analysis-forecast-phy-001-024_1650864402975.nc,7086,B,2022-04-17T12:00:00,97.91666,2.08333,0,2.08333,97.91666,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,7087,B,2022-04-17T12:00:00,98.0,2.08333,0,2.08333,98.0,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,7088,B,2022-04-17T12:00:00,98.08334,2.08333,0,2.08333,98.08334,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,7089,B,2022-04-17T12:00:00,98.16666,2.08333,0,2.08333,98.16666,633708,0.572222
global-analysis-forecast-phy-001-024_1650864402975.nc,7090,B,2022-04-17T12:00:00,98.25,2.08333,0,2.08333,98.25,633708,0.572527
global-analysis-forecast-phy-001-024_1650864402975.nc,7101,B,2022-04-17T12:00:00,97.5,2.16667,0,2.16667,97.5,633708,0.566729
global-analysis-forecast-phy-001-024_1650864402975.nc,7102,B,2022-04-17T12:00:00,97.58334,2.16667,0,2.16667,97.58334,633708,0.567949
global-analysis-forecast-phy-001-024_1650864402975.nc,7103,B,2022-04-17T12:00:00,97.66666,2.16667,0,2.16667,97.66666,633708,0.568865
global-analysis-forecast-phy-001-024_1650864402975.nc,7104,B,2022-04-17T12:00:00,97.75,2.16667,0,2.16667,97.75,633708,0.56917
global-analysis-forecast-phy-001-024_1650864402975.nc,7105,B,2022-04-17T12:00:00,97.83334,2.16667,0,2.16667,97.83334,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,7106,B,2022-04-17T12:00:00,97.91666,2.16667,0,2.16667,97.91666,633708,0.570086
global-analysis-forecast-phy-001-024_1650864402975.nc,7107,B,2022-04-17T12:00:00,98.0,2.16667,0,2.16667,98.0,633708,0.570696
global-analysis-forecast-phy-001-024_1650864402975.nc,7108,B,2022-04-17T12:00:00,98.08334,2.16667,0,2.16667,98.08334,633708,0.571001
global-analysis-forecast-phy-001-024_1650864402975.nc,7109,B,2022-04-17T12:00:00,98.16666,2.16667,0,2.16667,98.16666,633708,0.571612
global-analysis-forecast-phy-001-024_1650864402975.nc,7121,B,2022-04-17T12:00:00,97.5,2.25,0,2.25,97.5,633708,0.565813
global-analysis-forecast-phy-001-024_1650864402975.nc,7122,B,2022-04-17T12:00:00,97.58334,2.25,0,2.25,97.58334,633708,0.567339
global-analysis-forecast-phy-001-024_1650864402975.nc,7123,B,2022-04-17T12:00:00,97.66666,2.25,0,2.25,97.66666,633708,0.568255
global-analysis-forecast-phy-001-024_1650864402975.nc,7124,B,2022-04-17T12:00:00,97.75,2.25,0,2.25,97.75,633708,0.56917
global-analysis-forecast-phy-001-024_1650864402975.nc,7125,B,2022-04-17T12:00:00,97.83334,2.25,0,2.25,97.83334,633708,0.569475
global-analysis-forecast-phy-001-024_1650864402975.nc,7126,B,2022-04-17T12:00:00,97.91666,2.25,0,2.25,97.91666,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,7127,B,2022-04-17T12:00:00,98.0,2.25,0,2.25,98.0,633708,0.569781
global-analysis-forecast-phy-001-024_1650864402975.nc,7141,B,2022-04-18T12:00:00,97.5,0.58333,0,0.58333,97.5,633732,0.555437
global-analysis-forecast-phy-001-024_1650864402975.nc,7142,B,2022-04-18T12:00:00,97.58334,0.58333,0,0.58333,97.58334,633732,0.556047
global-analysis-forecast-phy-001-024_1650864402975.nc,7143,B,2022-04-18T12:00:00,97.66666,0.58333,0,0.58333,97.66666,633732,0.556658
global-analysis-forecast-phy-001-024_1650864402975.nc,7146,B,2022-04-18T12:00:00,97.91666,0.58333,0,0.58333,97.91666,633732,0.558489
global-analysis-forecast-phy-001-024_1650864402975.nc,7147,B,2022-04-18T12:00:00,98.0,0.58333,0,0.58333,98.0,633732,0.558489
